,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Tempo,Duration_ms,Stream
13159,0.762,0.861,-3.296,0.0955,0.0185,0.0,0.955,120.048,172714.0,172373567.0
13160,0.632,0.686,-7.665,0.243,0.549,0.0,0.329,89.949,170770.0,1424962511.0
13161,0.619,0.241,-7.102,0.046,0.9,0.0,0.0719,79.461,149190.0,684528195.0
13162,0.728,0.643,-5.353,0.248,0.109,0.0,0.62,155.009,176213.0,311567992.0
13163,0.612,0.601,-7.089,0.164,0.168,0.0,0.525,147.018,223543.0,430732075.0
13164,0.703,0.703,-4.672,0.133,0.605,0.0,0.697,76.017,183783.0,106581223.0
13165,0.541,0.468,-4.039,0.362,0.404,3.65e-06,0.69,95.266,158027.0,322183360.0
13166,0.505,0.217,-12.269,0.16,0.896,0.0,0.209,138.199,154808.0,50201510.0
13167,0.667,0.572,-6.416,0.041,0.054,2.01e-06,0.272,103.077,169094.0,119836430.0
13168,0.689,0.491,-6.042,0.0317,0.711,0.0,0.868,90.011,173005.0,47300625.0
13169,0.591,0.785,-7.768,0.161,0.161,0.0,0.785,106.002,217547.0,89466323.0
13170,0.44,0.464,-6.722,0.0268,0.655,0.0,0.24,83.922,213493.0,136809230.0
13171,0.464,0.444,-8.583,0.027,0.488,2.32e-05,0.294,144.092,222827.0,223227803.0
13172,0.395,0.601,-5.322,0.0384,0.51,0.0,0.35,179.511,211947.0,171007432.0
13173,0.51,0.572,-6.153,0.0262,0.28,0.0,0.529,142.062,196040.0,150333470.0
13174,0.584,0.513,-6.646,0.0281,0.657,0.0,0.363,91.981,203836.0,1740234.0
13175,0.548,0.568,-4.46,0.0292,0.675,0.0,0.735,83.308,185080.0,108239027.0
13176,0.469,0.728,-3.436,0.0271,0.294,0.0,0.281,161.874,211627.0,85505500.0
13177,0.508,0.521,-5.937,0.0276,0.34,0.0,0.238,143.884,212093.0,92325885.0
13178,0.588,0.554,-9.355,0.0349,0.697,0.0,0.494,87.123,210000.0,3027965.0
13179,0.858,0.634,-4.058,0.0286,0.518,0.0,0.909,110.03,164360.0,144085564.0
13180,0.661,0.525,-10.398,0.0705,0.489,0.0,0.52,105.226,156597.0,22642734.0
13181,0.52,0.748,-5.222,0.0901,0.269,0.0,0.596,82.206,145560.0,68717770.0
13182,0.841,0.639,-5.908,0.0694,0.451,0.0,0.982,119.95,97240.0,88487324.0
13183,0.747,0.556,-5.997,0.0302,0.223,4.46e-05,0.903,119.989,131853.0,107362136.0
13184,0.371,0.86,-1.986,0.11,0.646,0.0,0.883,178.78,187973.0,27400093.0
13185,0.503,0.611,-5.464,0.0308,0.589,0.0,0.738,183.883,230803.0,48677828.0
13186,0.689,0.811,-2.499,0.0399,0.362,0.0,0.91,113.93,163422.0,11836735.0
13187,0.509,0.383,-7.709,0.0551,0.679,0.0,0.778,151.851,200387.0,64052416.0
13188,0.579,0.841,-4.073,0.0324,0.314,0.0,0.964,165.934,159027.0,119027394.0
13189,0.403,0.965,-2.238,0.0964,3.81e-05,0.000276,0.431,112.363,236293.0,261791716.0
13190,0.371,0.979,-2.701,0.144,0.0002,3.67e-06,0.473,196.058,212547.0,111994650.0
13191,0.472,0.925,-3.545,0.15,0.000394,0.000528,0.338,159.989,267867.0,102505042.0
13192,0.48,0.977,-1.993,0.117,0.000463,2.82e-06,0.331,129.999,223547.0,67876805.0
13193,0.541,0.826,-4.214,0.0361,0.000469,0.0,0.402,113.03,240000.0,7924529.0
13194,0.543,0.895,-4.576,0.0881,0.00098,0.000547,0.623,143.007,197374.0,17354146.0
13195,0.531,0.984,-3.767,0.0652,0.0017,1.13e-05,0.386,107.036,268480.0,83183581.0
13196,0.257,0.625,-5.842,0.0293,0.00014,0.0,0.323,169.022,174146.0,1881711.0
13197,0.452,0.964,-2.877,0.0792,0.00205,5.31e-06,0.464,144.048,237400.0,87198138.0
13198,0.46,0.91,-3.71,0.0525,0.000585,0.00155,0.327,73.019,278587.0,60951211.0
13199,0.619,0.589,-6.531,0.124,0.43,0.000392,0.158,143.896,174960.0,184016800.0
13200,0.947,0.652,-4.292,0.233,0.156,0.000346,0.447,110.031,179800.0,8378938.0
13201,0.866,0.563,-6.965,0.102,0.187,0.0,0.309,127.905,161668.0,174692315.0
13202,0.87,0.65,-7.706,0.385,0.418,0.0,0.726,142.975,187972.0,6217206.0
13203,0.836,0.614,-4.543,0.311,0.345,9.86e-05,0.603,101.97,199521.0,101173887.0
13204,0.781,0.72,-8.347,0.165,0.112,4.1e-05,0.403,150.074,168400.0,79921792.0
13205,0.656,0.746,-4.716,0.314,0.126,0.0,0.824,104.044,188939.0,109313785.0
13206,0.561,0.722,-6.437,0.068,0.173,4.86e-05,0.173,103.099,234027.0,27652940.0
13207,0.827,0.854,-3.43,0.238,0.334,0.0,0.869,139.089,185968.0,93087424.0
13208,0.738,0.521,-8.909,0.495,0.0482,5.75e-06,0.379,192.003,211120.0,42511736.0
13209,0.78,0.683,-5.319,0.0575,0.0801,0.0,0.608,100.049,175776.0,41635385.0
13210,0.63,0.516,-5.759,0.0379,0.736,0.0,0.254,143.786,229990.0,112300290.0
13211,0.729,0.669,-4.73,0.0347,0.122,0.0,0.707,133.943,242747.0,42325809.0
13212,0.584,0.845,-3.029,0.066,0.0858,0.0,0.393,141.018,227021.0,36450721.0
13213,0.706,0.531,-7.021,0.0438,0.471,0.0,0.555,115.018,219307.0,23896510.0
13214,0.707,0.675,-5.165,0.0336,0.27,0.0,0.859,140.048,240920.0,10209447.0
13215,0.509,0.658,-5.086,0.0954,0.048,0.0,0.511,146.676,85586.0,7312763.0
13216,0.693,0.634,-5.863,0.0499,0.068,0.0,0.525,133.946,247960.0,11762680.0
13217,0.644,0.535,-5.112,0.0375,0.65,0.0,0.277,143.886,232067.0,21337636.0
13218,0.577,0.513,-5.996,0.0292,0.0298,0.0,0.195,78.014,199458.0,11352899.0
13219,0.379,0.69,-4.79,0.0549,0.0286,0.0,0.288,173.716,295600.0,111223367.0
13220,0.615,0.841,-5.352,0.0416,0.0178,0.0,0.316,126.026,214573.0,82807791.0
13221,0.36,0.983,-2.352,0.101,8.83e-05,0.0,0.279,182.058,292733.0,83605275.0
13222,0.554,0.752,-5.473,0.0303,0.0479,0.0,0.694,87.985,202200.0,35222921.0
13223,0.41,0.834,-5.375,0.054,0.0651,0.0,0.333,147.982,255400.0,44642136.0
13224,0.533,0.831,-3.696,0.0609,0.00804,0.0,0.741,96.091,180212.0,11781243.0
13225,0.556,0.833,-5.29,0.0402,0.0156,0.0,0.374,125.07,224747.0,56626092.0
13226,0.503,0.849,-2.709,0.0615,0.00428,0.0,0.762,165.096,197995.0,18522654.0
13227,0.415,0.689,-6.486,0.0302,0.154,0.0,0.245,143.043,265213.0,36880504.0
13228,0.569,0.917,-4.538,0.0575,0.00458,0.0,0.582,133.965,194696.0,10938961.0
13229,0.581,0.197,-7.697,0.0329,0.88,0.0,0.349,130.367,214293.0,184541571.0
13230,0.689,0.614,-6.137,0.0306,0.252,1.95e-05,0.411,141.97,219053.0,149563915.0
13231,0.555,0.43,-9.105,0.0295,0.462,0.000191,0.274,147.613,246133.0,127967302.0
13232,0.448,0.649,-5.925,0.0434,0.418,0.0,0.575,195.925,199640.0,116272468.0
13233,0.611,0.555,-6.372,0.0274,0.0952,0.0,0.413,88.969,198453.0,106395109.0
13234,0.651,0.466,-9.403,0.0305,0.541,0.0027,0.326,86.953,206893.0,90796428.0
13235,0.581,0.674,-7.09,0.033,0.00187,3.01e-06,0.488,143.005,213572.0,82820643.0
13236,0.509,0.307,-9.616,0.0307,0.874,0.0,0.392,85.471,143467.0,45804091.0
13237,0.438,0.19,-13.573,0.0289,0.954,7.12e-05,0.106,153.02,183735.0,69858767.0
13238,0.725,0.674,-5.254,0.0363,0.0325,3.55e-06,0.773,120.057,213693.0,103380309.0
13239,0.789,0.642,-8.304,0.0352,0.357,0.0,0.755,121.003,167680.0,79741982.0
13240,0.643,0.79,-6.079,0.0461,0.29,0.0,0.808,95.981,188893.0,244453632.0
13241,0.655,0.56,-6.857,0.0486,0.749,0.0,0.599,140.975,198440.0,264279399.0
13242,0.591,0.815,-4.725,0.0366,0.168,8.68e-06,0.306,118.024,198689.0,163825379.0
13243,0.638,0.722,-6.177,0.0332,0.0119,0.00808,0.469,103.017,224293.0,234280018.0
13244,0.617,0.704,-7.61,0.0258,0.171,0.0,0.57,91.541,180617.0,101221499.0
13245,0.587,0.559,-7.742,0.0321,0.399,6.69e-06,0.19,92.036,221173.0,215123726.0
13246,0.498,0.408,-7.946,0.0331,0.644,0.0,0.383,78.942,198973.0,94780723.0
13247,0.535,0.725,-5.108,0.0275,0.0203,1.45e-05,0.292,78.489,217387.0,74386088.0
13248,0.663,0.53,-9.763,0.0301,0.0886,0.0,0.269,109.003,207347.0,127786249.0
13249,0.522,0.914,-8.285,0.0379,0.000164,0.847,0.0364,137.939,184760.0,82359822.0
13250,0.519,0.546,-9.368,0.0763,0.0827,0.0,0.0862,115.799,192000.0,34563044.0
13251,0.713,0.868,-6.644,0.0305,0.00206,9.23e-05,0.641,119.98,242960.0,103837288.0
13252,0.642,0.641,-6.619,0.0312,0.0627,0.00289,0.55,119.938,256400.0,53913233.0
13253,0.746,0.691,-7.533,0.0403,0.184,0.0259,0.888,119.982,258453.0,140564255.0
13254,0.609,0.807,-5.405,0.0283,0.0376,0.204,0.203,125.906,186373.0,49679938.0
13255,0.477,0.98,-4.204,0.0887,0.000834,0.00963,0.199,135.902,226987.0,67587798.0
13256,0.544,0.706,-5.777,0.0302,0.00261,0.0593,0.146,119.941,240627.0,13531612.0
13257,0.396,0.844,-6.644,0.313,0.0187,0.0697,0.331,99.778,188333.0,16456981.0
13258,0.51,0.914,-5.512,0.0309,0.128,0.459,0.332,109.97,249520.0,19536075.0
13259,0.512,0.662,-6.797,0.0439,0.0275,0.0,0.472,180.114,228347.0,722904665.0
13260,0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.682,126.05,205933.0,450283834.0
13261,0.638,0.831,-6.812,0.081,0.0263,0.0,0.388,127.975,218093.0,109741582.0
13262,0.582,0.529,-7.637,0.0248,0.00961,0.000554,0.567,166.134,231707.0,89360473.0
13263,0.561,0.557,-8.013,0.0354,0.536,0.0,0.698,174.147,329526.0,1031096.0
13264,0.546,0.744,-6.892,0.0333,0.000181,1.17e-06,0.206,127.977,213027.0,62747457.0
13265,0.514,0.873,-4.939,0.0528,0.0124,0.0,0.459,124.018,247347.0,33953810.0
13266,0.58,0.921,-7.376,0.0463,0.00787,8.06e-05,0.37,144.98,194002.0,4127287.0
13267,0.769,0.611,-5.674,0.0422,0.00363,0.0,0.753,118.02,193493.0,23037659.0
13268,0.664,0.655,-5.752,0.0291,0.0173,0.000312,0.449,128.013,203840.0,16775981.0
13269,0.39,0.939,-3.828,0.0787,5.08e-05,0.0,0.495,161.997,205394.0,105672898.0
13270,0.324,0.863,-3.716,0.123,0.000109,0.0,0.394,177.985,206648.0,23741548.0
13271,0.499,0.937,-2.492,0.0605,4.54e-05,6.11e-06,0.569,90.029,224000.0,67070204.0
13272,0.495,0.951,-3.01,0.149,0.0006,0.0,0.515,95.01,212082.0,9464990.0
13273,0.507,0.929,-3.246,0.0756,4.37e-05,1.52e-05,0.429,101.05,220066.0,10421730.0
13274,0.526,0.944,-3.815,0.144,0.000207,1.76e-05,0.281,112.531,275248.0,16443998.0
13275,0.478,0.992,-3.165,0.211,0.000245,0.000206,0.117,109.969,220040.0,47409937.0
13276,0.566,0.886,-3.63,0.0902,0.000348,0.0,0.619,130.066,222461.0,43617535.0
13277,0.488,0.967,-1.825,0.103,4.63e-06,0.00018,0.331,94.99,210000.0,18544560.0
13278,0.321,0.962,-3.364,0.161,6.78e-06,0.0,0.473,200.142,240450.0,19917714.0
13279,0.348,0.169,-18.45,0.0413,0.959,0.889,0.107,138.877,111443.0,39873406.0
13280,0.27,0.0516,-33.766,0.0442,0.986,0.953,0.199,87.587,64788.0,5343816.0
13281,0.123,0.0358,-38.528,0.0483,0.99,0.945,0.0399,114.425,75776.0,6789443.0
13282,0.482,0.00796,-36.846,0.0395,0.988,0.953,0.0757,105.502,63263.0,4435418.0
13283,0.363,0.0409,-26.775,0.0598,0.99,0.924,0.111,67.315,82261.0,1203987.0
13284,0.309,0.0278,-38.497,0.043,0.988,0.952,0.24,127.773,99049.0,10562754.0
13285,0.276,0.259,-17.332,0.034,0.987,0.866,0.416,180.901,158036.0,6438888.0
13286,0.346,0.217,-16.927,0.038,0.993,0.874,0.163,130.063,202736.0,5303111.0
13287,0.366,0.037,-24.291,0.0385,0.992,0.914,0.165,63.134,172173.0,12113747.0
13288,0.312,0.00284,-39.919,0.032,0.989,0.907,0.246,66.601,83013.0,769729.0
13289,0.762,0.661,-6.075,0.0687,0.15,0.0,0.769,130.009,225373.0,582780307.0
13290,0.734,0.639,-3.241,0.0316,0.0348,0.0,0.836,121.212,201653.0,412261155.0
13291,0.839,0.804,-2.513,0.0329,0.0192,0.0,0.888,122.973,239987.0,222976771.0
13292,0.745,0.666,-5.899,0.0566,0.159,0.0,0.708,129.995,241933.0,147675750.0
13293,0.752,0.921,-4.321,0.0696,0.0182,0.0,0.634,115.033,236693.0,79737761.0
13294,0.477,0.637,-5.386,0.109,0.00487,0.0,0.555,198.12,253453.0,83345368.0
13295,0.792,0.808,-4.156,0.0963,0.335,0.0,0.709,92.064,230600.0,60959408.0
13296,0.827,0.697,-4.368,0.142,0.122,0.0,0.836,118.083,172455.0,110263961.0
13297,0.66,0.847,-3.25,0.191,0.0628,0.0,0.925,180.01,204293.0,35656181.0
13298,0.758,0.646,-3.662,0.0721,0.356,0.0,0.877,128.03,186773.0,35404026.0
13299,0.783,0.72,-4.496,0.0533,0.429,3.11e-05,0.925,104.958,171500.0,5755979.0
13300,0.327,0.941,-3.294,0.353,0.0231,0.0,0.707,129.738,199236.0,1092554478.0
13301,0.853,0.619,-5.842,0.154,0.499,0.0124,0.755,94.988,160421.0,21287178.0
13302,0.682,0.781,-4.957,0.119,0.299,4.66e-05,0.568,193.877,173196.0,34465964.0
13303,0.483,0.916,-3.728,0.144,0.0156,0.0,0.721,129.79,184217.0,128973859.0
13304,0.799,0.675,-5.999,0.0772,0.418,0.0,0.678,96.797,167474.0,40757621.0
13305,0.781,0.679,-5.036,0.0379,0.0282,0.0,0.892,130.02,193493.0,18804918.0
13306,0.605,0.747,-7.217,0.196,0.00784,0.0,0.325,129.97,200769.0,12503450.0
13308,0.852,0.787,-5.438,0.0369,0.239,1.5e-05,0.945,120.039,161000.0,3946147.0
13309,0.758,0.599,-5.99,0.0877,0.57,1.13e-06,0.557,129.96,219188.0,73985187.0
13310,0.695,0.581,-10.546,0.371,0.595,0.0,0.0995,134.658,94253.0,3445939.0
13311,0.833,0.49,-8.892,0.0877,0.408,0.0,0.665,130.007,214613.0,23858659.0
13312,0.844,0.562,-7.744,0.137,0.217,0.000636,0.574,94.976,187307.0,76337716.0
13313,0.579,0.523,-8.773,0.404,0.464,0.0,0.382,79.972,169320.0,6909860.0
13314,0.554,0.497,-7.914,0.352,0.554,0.0,0.459,84.499,228413.0,63358533.0
13315,0.861,0.572,-9.98,0.116,0.00947,0.000751,0.232,82.51,161743.0,59562201.0
13316,0.95,0.491,-9.013,0.541,0.305,0.0,0.724,123.958,209032.0,3549218.0
13317,0.745,0.656,-6.829,0.203,0.0604,0.0,0.405,137.997,201333.0,48270134.0
13318,0.86,0.593,-6.735,0.295,0.196,2.94e-05,0.54,81.988,164133.0,22176784.0
13319,0.797,0.44,-6.587,0.0594,0.471,1.57e-06,0.436,111.014,168811.0,186259501.0
13320,0.789,0.534,-6.347,0.0709,0.323,3.42e-06,0.631,134.055,139840.0,146945870.0
13321,0.785,0.7,-5.81,0.0406,0.0179,0.00251,0.296,122.031,279636.0,433478010.0
13322,0.378,0.311,-10.012,0.0285,0.77,0.00183,0.0767,56.993,306440.0,67257903.0
13323,0.819,0.736,-6.504,0.0416,0.158,0.00161,0.701,120.318,273427.0,78442798.0
13324,0.599,0.533,-14.032,0.0472,0.475,0.00153,0.607,122.262,228467.0,138033396.0
13325,0.853,0.718,-5.941,0.196,0.0622,0.000989,0.64,128.019,234701.0,2507387.0
13326,0.688,0.729,-6.56,0.0573,0.437,0.00369,0.469,110.055,251029.0,94550113.0
13327,0.312,0.445,-7.202,0.0305,0.365,0.0038,0.272,97.967,222719.0,45674541.0
13328,0.371,0.0731,-8.051,0.0328,0.931,0.0,0.316,137.466,156000.0,13705675.0
13329,0.826,0.764,-4.341,0.0522,0.337,0.0,0.761,126.9,237627.0,1048932845.0
13330,0.591,0.785,-7.768,0.161,0.161,0.0,0.785,106.002,217547.0,89466323.0
13331,0.727,0.838,-2.435,0.0472,0.297,0.0,0.933,145.995,179339.0,530167169.0
13332,0.657,0.44,-8.795,0.0742,0.202,1.49e-05,0.373,74.963,188709.0,3846082.0
13333,0.728,0.802,-2.409,0.0457,0.411,0.0,0.866,77.01,165821.0,126299873.0
13334,0.735,0.835,-3.096,0.214,0.0901,0.0,0.739,167.884,165360.0,121240058.0
13335,0.753,0.72,-4.223,0.0987,0.383,0.0,0.84,173.906,193112.0,71923700.0
13336,0.74,0.592,-6.388,0.0539,0.218,0.0,0.549,126.914,180066.0,126936349.0
13337,0.684,0.87,-3.681,0.0627,0.0744,0.0,0.88,74.973,185427.0,73732549.0
13338,0.567,0.699,-3.473,0.111,0.145,0.0,0.277,179.958,187594.0,665847.0
13339,0.654,0.787,-4.999,0.0502,0.00515,0.0,0.409,123.979,164490.0,100976415.0
13340,0.632,0.575,-6.478,0.029,0.0225,1.81e-06,0.188,90.037,183414.0,750165808.0
13341,0.637,0.813,-5.199,0.0544,0.0289,0.0,0.429,122.963,155122.0,30112676.0
13342,0.612,0.825,-5.727,0.044,0.0754,0.0,0.574,131.994,147750.0,8368506.0
13343,0.576,0.711,-4.826,0.0404,0.0748,0.0,0.556,89.988,157005.0,74051707.0
13344,0.699,0.813,-4.177,0.112,0.0391,0.0,0.263,100.1,146355.0,19333190.0
13345,0.669,0.765,-4.728,0.0445,0.00528,6.43e-05,0.595,116.104,149125.0,7825521.0
13346,0.659,0.839,-5.862,0.0672,0.0377,0.0,0.726,126.064,163810.0,5555742.0
13347,0.656,0.662,-5.034,0.0971,0.0203,0.0,0.289,124.772,171926.0,22363415.0
13348,0.716,0.748,-4.656,0.0364,0.0667,0.0,0.469,120.033,142019.0,37004182.0
13349,0.868,0.638,-7.746,0.0736,0.146,0.0565,0.459,126.03,182857.0,306160912.0
13350,0.842,0.715,-6.03,0.0912,0.0265,0.0554,0.428,126.021,160952.0,137384777.0
13351,0.845,0.517,-8.063,0.137,0.00502,2.73e-05,0.274,119.975,130000.0,34316114.0
13352,0.894,0.458,-12.248,0.363,0.0647,0.0144,0.382,150.003,112000.0,9004215.0
13353,0.803,0.495,-5.724,0.321,0.121,0.0,0.628,80.972,195154.0,43068566.0
13354,0.854,0.542,-7.078,0.15,0.0939,2.82e-05,0.16,129.97,101965.0,4519286.0
13355,0.823,0.613,-9.395,0.0514,0.0429,0.000159,0.691,120.036,120505.0,8326072.0
13356,0.82,0.466,-8.946,0.301,0.0496,5.45e-06,0.556,80.942,137813.0,14688925.0
13357,0.803,0.511,-9.62,0.216,0.159,0.0,0.769,130.058,136680.0,9665159.0
13358,0.861,0.665,-5.58,0.11,0.00337,0.0,0.542,114.937,118049.0,6024948.0
13359,0.625,0.414,-8.7,0.0369,0.294,0.0,0.669,130.088,189613.0,584335743.0
13360,0.697,0.474,-6.663,0.0351,0.603,0.0,0.249,127.904,196280.0,491330675.0
13361,0.603,0.376,-9.77,0.0288,0.807,0.0,0.538,139.995,224573.0,201949875.0
13362,0.629,0.793,-5.942,0.0346,0.00952,1.15e-06,0.588,95.981,231213.0,110933933.0
13363,0.655,0.877,-5.656,0.0329,0.22,0.0,0.958,144.877,173360.0,60663749.0
13364,0.644,0.834,-6.473,0.0275,0.156,0.0,0.593,117.043,215547.0,98247616.0
13365,0.693,0.594,-6.408,0.0325,0.13,0.0,0.192,123.932,244107.0,99278891.0
13366,0.506,0.639,-5.222,0.0285,0.171,0.0,0.385,144.073,233200.0,67807873.0
13367,0.647,0.0985,-12.071,0.0619,0.908,0.0,0.321,115.089,216720.0,44688639.0
13368,0.682,0.785,-4.576,0.0259,0.119,0.0,0.541,110.001,220200.0,18914642.0
13369,0.684,0.619,-7.005,0.0386,0.0716,0.0,0.284,125.046,217440.0,811031337.0
13370,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.4,157.92,302147.0,477353955.0
13371,0.638,0.795,-8.45,0.302,0.00433,0.00139,0.31,153.99,214373.0,364428743.0
13372,0.555,0.692,-4.767,0.0277,0.0864,3.25e-05,0.313,88.995,222360.0,147021007.0
13373,0.555,0.619,-5.246,0.0296,0.203,0.0,0.426,136.069,243773.0,156885473.0
13374,0.547,0.723,-4.804,0.0323,0.312,0.0,0.377,102.003,156187.0,77165634.0
13375,0.562,0.797,-5.386,0.0356,0.328,0.0,0.296,110.049,235733.0,69458838.0
13376,0.52,0.944,-4.721,0.157,0.0382,0.0,0.725,170.484,324707.0,68203526.0
13377,0.632,0.843,-4.374,0.0429,0.0603,0.0,0.542,110.983,236400.0,51172714.0
13378,0.742,0.913,-3.227,0.0773,0.122,0.0,0.704,116.029,198000.0,54353578.0
13379,0.45,0.878,-4.592,0.0827,0.0071,0.0,0.744,199.844,252443.0,48533462.0
13380,0.632,0.869,-3.891,0.0271,0.00128,1.46e-05,0.561,131.988,208000.0,87668495.0
13381,0.475,0.788,-3.124,0.0346,0.0517,0.0,0.23,147.627,233813.0,82442574.0
13382,0.573,0.667,-6.612,0.0278,0.172,0.000102,0.258,135.961,239707.0,80580281.0
13383,0.46,0.787,-4.816,0.0486,0.0106,0.0,0.393,163.865,226800.0,46211898.0
13384,0.531,0.744,-4.51,0.0325,0.0246,0.0,0.504,158.026,239280.0,49648749.0
13385,0.582,0.932,-3.254,0.076,0.0273,0.0,0.231,102.934,234547.0,23742874.0
13386,0.752,0.829,-3.706,0.0418,0.00545,2.39e-05,0.429,131.945,208600.0,35587734.0
13387,0.554,0.812,-4.275,0.0326,0.0113,5.84e-06,0.756,91.018,233787.0,69033992.0
13388,0.252,0.711,-4.083,0.0549,0.376,0.0,0.259,75.576,223400.0,20316524.0
13389,0.599,0.816,-3.412,0.0556,0.0911,2.17e-06,0.399,106.962,204973.0,61198901.0
13390,0.36,0.565,-4.898,0.0608,0.358,0.0,0.311,173.281,209157.0,108705805.0
13391,0.533,0.292,-7.1,0.0364,0.914,0.0,0.472,135.624,209482.0,84972553.0
13392,0.641,0.694,-4.915,0.0936,0.243,0.000127,0.356,92.945,214960.0,2548801.0
13393,0.506,0.788,-2.372,0.0324,0.0666,0.0,0.233,89.993,206039.0,56598488.0
13394,0.445,0.528,-7.243,0.0744,0.677,0.0,0.511,203.155,223452.0,66254324.0
13395,0.74,0.854,-2.209,0.0525,0.0783,0.000532,0.856,114.029,233413.0,49115912.0
13396,0.626,0.681,-2.979,0.0377,0.0263,0.0,0.229,85.044,181600.0,23058315.0
13397,0.563,0.881,-2.898,0.0679,0.331,0.0,0.678,95.08,220027.0,885416.0
13398,0.75,0.586,-4.639,0.0674,0.0733,0.0,0.835,139.889,167747.0,28680284.0
13409,0.668,0.636,-11.132,0.908,0.467,0.0,0.646,138.379,192360.0,109520.0
13410,0.538,0.804,-10.327,0.956,0.589,0.0,0.314,172.743,200093.0,102172.0
13411,0.701,0.511,-11.98,0.938,0.27,0.0,0.607,93.596,189827.0,106743.0
13412,0.704,0.507,-11.552,0.938,0.482,0.0,0.746,79.422,187640.0,105284.0
13413,0.62,0.578,-10.976,0.951,0.305,0.0,0.644,79.396,195000.0,105454.0
13414,0.714,0.623,-10.619,0.922,0.272,0.0,0.704,119.167,191360.0,104627.0
13415,0.699,0.595,-11.011,0.948,0.314,0.0,0.593,84.856,194640.0,103420.0
13416,0.706,0.744,-10.128,0.932,0.423,0.0,0.517,129.964,192040.0,103254.0
13417,0.69,0.532,-10.586,0.94,0.599,0.0,0.638,84.867,193507.0,103153.0
13418,0.664,0.682,-11.758,0.96,0.523,0.0,0.475,79.168,201187.0,102383.0
13419,0.35,0.828,-5.373,0.041,0.000217,0.000161,0.147,105.435,318587.0,513702543.0
13420,0.574,0.739,-5.745,0.0271,0.00152,0.000328,0.514,101.069,283027.0,130040777.0
13421,0.457,0.902,-5.624,0.0313,2.17e-05,0.196,0.834,92.711,246920.0,152295196.0
13422,0.485,0.841,-6.068,0.0307,0.000173,0.00686,0.551,94.867,311000.0,79943026.0
13423,0.307,0.917,-7.599,0.0977,1.65e-05,0.00044,0.266,101.879,266200.0,72578242.0
13424,0.319,0.803,-8.928,0.0394,0.00534,0.0126,0.589,183.031,290107.0,55100314.0
13425,0.472,0.752,-6.051,0.0555,0.000164,0.181,0.305,133.248,320107.0,52018129.0
13426,0.33,0.529,-10.043,0.0358,0.000807,0.214,0.148,140.156,345667.0,29964219.0
13427,0.389,0.925,-7.97,0.0643,1.79e-05,0.244,0.317,150.893,251867.0,22215774.0
13428,0.344,0.959,-6.094,0.168,0.00526,0.733,0.395,165.704,160373.0,5811494.0
13429,0.81,0.836,-7.721,0.0645,0.0515,0.229,0.0585,139.979,146571.0,24196937.0
13430,0.643,0.985,-1.848,0.41,0.0152,0.000965,0.182,140.029,238286.0,10301715.0
13431,0.865,0.882,-6.341,0.196,0.116,0.00037,0.719,140.029,169714.0,2798401.0
13432,0.882,0.552,-7.09,0.355,0.0951,0.00163,0.288,139.995,264869.0,1323431.0
13433,0.626,0.932,-3.8,0.16,0.0108,0.17,0.582,116.6,202003.0,799547.0
13434,0.465,0.953,-1.047,0.604,0.0496,7.61e-05,0.329,173.855,274483.0,1021026.0
13435,0.744,0.526,-10.413,0.21,0.0268,0.122,0.0523,120.08,237332.0,1257933.0
13436,0.668,0.774,-14.957,0.297,0.000246,0.605,0.209,174.009,223448.0,132920.0
13437,0.73,0.87,-7.836,0.275,0.148,0.0,0.878,135.985,134760.0,827994.0
13439,0.668,0.543,-10.298,0.0435,0.265,0.0,0.671,136.459,153665.0,32737657.0
13440,0.78,0.484,-7.903,0.212,0.546,1.93e-05,0.786,90.127,136000.0,4854283.0
13441,0.795,0.676,-6.429,0.0589,0.138,0.00373,0.882,100.045,158447.0,105974874.0
13442,0.57,0.551,-7.677,0.34,0.307,0.0,0.573,171.067,137500.0,8754398.0
13443,0.624,0.613,-5.041,0.288,0.356,0.0,0.51,137.48,209362.0,2884626.0
13444,0.689,0.551,-7.547,0.0829,0.544,0.0,0.526,176.061,160909.0,8425462.0
13445,0.741,0.41,-10.28,0.319,0.201,0.0,0.504,140.988,121263.0,9706635.0
13446,0.796,0.716,-7.368,0.0446,0.202,0.0,0.849,100.022,138656.0,646718.0
13447,0.625,0.594,-8.513,0.0877,0.156,0.0,0.723,142.38,176842.0,7560053.0
13448,0.785,0.599,-7.394,0.0916,0.138,0.0,0.726,94.031,147447.0,654745.0
13449,0.615,0.871,-1.248,0.0516,0.0427,0.0,0.297,123.915,202533.0,50962315.0
13450,0.756,0.93,-1.082,0.0274,0.281,0.0,0.737,99.988,201160.0,48804176.0
13451,0.876,0.937,-0.593,0.093,0.162,0.0,0.902,114.982,226907.0,25494660.0
13452,0.708,0.892,-1.964,0.0349,0.0706,0.0,0.623,108.031,265760.0,29249428.0
13453,0.754,0.788,-3.175,0.0322,0.129,0.00274,0.961,124.992,224258.0,52655129.0
13454,0.502,0.863,-1.273,0.272,0.0342,0.0,0.527,97.911,271326.0,42725761.0
13455,0.687,0.888,-2.725,0.146,0.0596,2.14e-05,0.791,64.927,201920.0,12778836.0
